eventId,entrantId,positionOrder,positionText,laps,time
1999-1,6487,16,16,12,95241
1999-1,6505,17,17,10,95294
1999-1,6497,18,18,10,95568
1999-1,6504,19,19,8,95676
1999-1,6502,20,20,14,97289
1999-1,6503,21,21,12,98471
1999-1,6490,22,22,2,1017718
1999-2,6484,1,1,13,77709
1999-2,6485,2,2,13,77749
1999-2,6486,3,3,16,78295
1999-2,6500,4,4,15,78497
1999-2,6498,5,5,16,79011
1999-2,6491,6,6,19,79108
1999-2,6490,7,7,17,79112
1999-2,6487,8,8,12,79171
1999-2,6504,9,9,12,79216
1999-2,6489,10,10,19,79389
1999-2,6488,11,11,14,79541
1999-2,6495,12,12,15,79565
1999-2,6499,13,13,13,79605
1999-2,6492,14,14,18,79612
1999-2,6494,15,15,18,79710
1999-2,6501,16,16,13,79715
1999-2,6496,17,17,15,79994
1999-2,6493,18,18,17,80418
1999-2,6497,19,19,10,80593
1999-2,6506,20,20,18,80764
1999-2,6503,21,21,16,81274
1999-3,6485,1,1,13,88642
1999-3,6487,2,2,15,88749
1999-3,6484,3,3,12,88838
1999-3,6486,4,4,14,89084
1999-3,6499,5,5,14,89573
1999-3,6490,6,6,16,89596
1999-3,6501,7,7,10,89615
1999-3,6491,8,8,18,89683
1999-3,6495,9,9,14,89703
1999-3,6504,10,10,9,89779
1999-3,6507,11,11,10,90014
1999-3,6493,12,12,15,90023
1999-3,6500,13,13,13,90036
1999-3,6494,14,14,15,90145
1999-3,6498,15,15,12,90191
1999-3,6492,16,16,15,90303
1999-3,6489,17,17,11,90410
1999-3,6496,18,18,11,90806
1999-3,6497,19,19,12,90904
1999-3,6488,20,20,15,90967
1999-3,6503,21,21,16,92096
1999-3,6502,22,22,14,92545
1999-4,6486,1,1,14,83792
1999-4,6487,2,2,14,84259
1999-4,6484,3,3,12,84268
1999-4,6485,4,4,15,84270
1999-4,6490,5,5,15,84764
1999-4,6489,6,6,18,84780
1999-4,6491,7,7,16,85389
1999-4,6498,8,8,15,85408
1999-4,6499,9,9,14,85485
1999-4,6493,10,10,15,85579
1999-4,6501,11,11,15,85793
1999-4,6494,12,12,14,86002
1999-4,6495,13,13,16,86070
1999-4,6492,14,14,14,86260
1999-4,6500,15,15,14,86510
1999-4,6504,16,16,10,86669
1999-4,6488,17,17,12,87722
1999-4,6507,18,18,12,87880
1999-4,6496,19,19,11,87962
1999-4,6502,20,20,11,89358
1999-4,6503,21,21,8,90881
1999-4,6497,22,22,3,98064
1999-5,6484,1,1,13,84031
1999-5,6485,2,2,14,84328
1999-5,6486,3,3,13,84431
1999-5,6494,4,4,9,84452
1999-5,6487,5,5,13,84745
1999-5,6490,6,6,15,84784
1999-5,6501,7,7,16,84816
1999-5,6491,8,8,17,84897
1999-5,6489,9,9,16,84958
1999-5,6495,10,10,16,85057
1999-5,6504,11,11,9,85297
1999-5,6499,12,12,19,85479
1999-5,6500,13,13,14,85594
1999-5,6492,14,14,13,85734
1999-5,6498,15,15,14,85797
1999-5,6488,16,16,17,85870
1999-5,6496,17,17,11,85955
1999-5,6493,18,18,13,86099
1999-5,6507,19,19,7,86228
1999-5,6503,20,20,11,86963
1999-5,6502,21,21,15,87597
1999-5,6497,22,22,10,87836
1999-6,6485,1,1,15,80614
1999-6,6498,2,2,15,81012
1999-6,6499,3,3,13,81059
1999-6,6484,4,4,15,81244
1999-6,6492,5,5,19,81530
1999-6,6487,6,6,14,81534
1999-6,6486,7,7,14,81560
1999-6,6490,8,8,13,81709
1999-6,6489,9,9,19,81845
1999-6,6493,10,10,15,81950
1999-6,6495,11,11,16,81984
1999-6,6500,12,12,14,82027
1999-6,6491,13,13,17,82156
1999-6,6501,14,14,18,82228
1999-6,6497,15,15,13,82323
1999-6,6496,16,16,12,82469
1999-6,6494,17,17,15,82472
1999-6,6488,18,18,16,82535
1999-6,6502,19,19,16,82691
1999-6,6504,20,20,12,82898
1999-6,6505,21,21,9,83256
1999-6,6503,22,22,5,86279
1999-7,6485,1,1,13,92091
1999-7,6487,2,2,15,92111
1999-7,6486,3,3,12,92449
1999-7,6491,4,4,16,92621
1999-7,6489,5,5,12,93465
1999-7,6484,6,6,11,93613
1999-7,6500,7,7,13,94003
1999-7,6494,8,8,12,94022
1999-7,6498,9,9,13,94355
1999-7,6501,10,10,14,94478
1999-7,6492,11,11,12,94892
1999-7,6499,12,12,11,94924
1999-7,6504,13,13,12,94951
1999-7,6493,14,14,13,95099
1999-7,6490,15,15,12,95484
1999-7,6495,16,16,13,95611
1999-7,6497,17,17,11,96830
1999-7,6488,18,18,14,97288
1999-7,6505,19,19,12,97415
1999-7,6502,20,20,13,98415
1999-7,6496,21,21,10,98636
1999-7,6503,22,22,12,98824
1999-8,6484,1,1,14,86788
1999-8,6485,2,2,12,87286
1999-8,6486,3,3,13,87497
1999-8,6490,4,4,15,88105
1999-8,6498,5,5,14,88265
1999-8,6487,6,6,12,88295
1999-8,6491,7,7,12,88381
1999-8,6489,8,8,15,88382
1999-8,6494,9,9,13,88431
1999-8,6501,10,10,12,88733
1999-8,6499,11,11,17,88785
1999-8,6488,12,12,11,89038
1999-8,6493,13,13,17,89260
1999-8,6492,14,14,16,89480
1999-8,6504,15,15,12,89537
1999-8,6505,16,16,9,89645
1999-8,6497,17,17,11,89828
1999-8,6495,18,18,16,89845
1999-8,6496,19,19,10,90018
1999-8,6502,20,20,15,90128
1999-8,6500,21,21,11,90217
1999-8,6503,22,22,14,90381
1999-9,6484,1,1,14,73264
1999-9,6485,2,2,16,73603
1999-9,6504,3,3,16,73645
1999-9,6495,4,4,18,73796
1999-9,6494,5,5,18,74079
1999-9,6490,6,6,16,74119
1999-9,6487,7,7,11,74236
1999-9,6499,8,8,20,74266
1999-9,6493,9,9,19,74395
1999-9,6498,10,10,18,74432
1999-9,6501,11,11,19,74558
1999-9,6492,12,12,16,74585
1999-9,6491,13,13,19,74613
1999-9,6496,14,14,13,74624
1999-9,6508,15,15,16,74701
1999-9,6500,16,16,15,74835
1999-9,6497,17,17,17,74850
1999-9,6502,18,18,18,74916
1999-9,6489,19,19,15,75137
1999-9,6505,20,20,14,75390
1999-9,6503,21,21,15,75605
1999-9,6488,22,22,17,75739
1999-10,6485,1,1,12,105557
1999-10,6500,2,2,12,105788
1999-10,6484,3,3,9,105941
1999-10,6501,4,4,13,106384
1999-10,6498,5,5,11,106727
1999-10,6499,6,6,14,106804
1999-10,6490,7,7,13,106896
1999-10,6504,8,8,11,106959
1999-10,6487,9,9,12,107004
1999-10,6489,10,10,13,107189
1999-10,6494,11,11,10,107259
1999-10,6508,12,12,12,107347
1999-10,6492,13,13,14,107374
1999-10,6491,14,14,13,107387
1999-10,6502,15,15,10,107397
1999-10,6493,16,16,13,107580
1999-10,6505,17,17,12,107793
1999-10,6495,18,18,13,107979
1999-10,6488,19,19,11,108327
1999-10,6496,20,20,9,108534
1999-10,6503,21,21,11,108749
1999-10,6497,22,22,13,108800
1999-11,6485,1,1,14,80420
1999-11,6484,2,2,13,80435
1999-11,6491,3,3,18,80454
1999-11,6492,4,4,15,80704
1999-11,6487,5,5,14,81083
1999-11,6494,6,6,14,81083
1999-11,6493,7,7,17,81154
1999-11,6504,8,8,15,81211
1999-11,6501,9,9,18,81364
1999-11,6499,10,10,18,81549
1999-11,6500,11,11,15,81561
1999-11,6498,12,12,15,81671
1999-11,6495,13,13,15,81853
1999-11,6508,14,14,13,82226
1999-11,6490,15,15,12,82321
1999-11,6488,16,16,16,82530
1999-11,6502,17,17,14,82849
1999-11,6505,18,18,11,82889
1999-11,6497,19,19,11,83364
1999-11,6496,20,20,14,83812
1999-11,6503,21,21,14,84065
1999-11,6489,22,22,3,307280
1999-12,6484,1,1,10,114019
1999-12,6489,2,2,12,114255
1999-12,6500,3,3,11,114757
1999-12,6494,4,4,12,114799
1999-12,6490,5,5,10,114888
1999-12,6487,6,6,12,114906
1999-12,6485,7,7,11,114923
1999-12,6499,8,8,11,115329
1999-12,6493,9,9,13,115363
1999-12,6488,10,10,10,115366
1999-12,6501,11,11,13,115394
1999-12,6491,12,12,13,115409
1999-12,6508,13,13,14,115434
1999-12,6498,14,14,11,115485
1999-12,6504,15,15,8,115738
1999-12,6503,16,16,11,115843
1999-12,6492,17,17,14,115886
1999-12,6495,18,18,12,116990
1999-12,6497,19,19,10,117555
1999-12,6496,20,20,10,117873
1999-12,6502,21,21,9,118213
1999-12,6505,22,22,8,118442
1999-13,6498,1,1,17,85397
1999-13,6485,2,2,13,85667
1999-13,6484,3,3,12,85854
1999-13,6495,4,4,15,86119
1999-13,6499,5,5,18,86126
1999-13,6504,6,6,12,86137
1999-13,6489,7,7,10,86166
1999-13,6500,8,8,14,86310
1999-13,6492,9,9,16,86404
1999-13,6491,10,10,16,86446
1999-13,6501,11,11,14,86603
1999-13,6505,12,12,12,86704
1999-13,6488,13,13,15,86712
1999-13,6487,14,14,16,87096
1999-13,6490,15,15,14,87131
1999-13,6494,16,16,9,87226
1999-13,6493,17,17,13,87425
1999-13,6508,18,18,5,87665
1999-13,6503,19,19,13,87825
1999-13,6497,20,20,12,87973
1999-13,6502,21,21,9,88185
1999-13,6496,22,22,13,88488
1999-14,6492,1,1,13,86935
1999-14,6485,2,2,12,87305
1999-14,6491,3,3,18,87604
1999-14,6489,4,4,13,87986
1999-14,6500,5,5,14,88168
1999-14,6484,6,6,14,88297
1999-14,6493,7,7,14,88317
1999-14,6508,8,8,16,88558
1999-14,6501,9,9,12,88640
1999-14,6487,10,10,14,88728
1999-14,6495,11,11,15,88760
1999-14,6498,12,12,15,88941
1999-14,6504,13,13,11,88969
1999-14,6494,14,14,16,89021
1999-14,6505,15,15,10,89376
1999-14,6488,16,16,13,89425
1999-14,6503,17,17,13,89643
1999-14,6499,18,18,16,89703
1999-14,6496,19,19,12,90291
1999-14,6502,20,20,12,90611
1999-14,6490,21,21,15,90626
1999-14,6497,22,22,12,90852
1999-15,6498,1,1,13,101679
1999-15,6485,2,2,13,101765
1999-15,6484,3,3,11,101818
1999-15,6487,4,4,14,102243
1999-15,6486,5,5,13,102563
1999-15,6499,6,6,13,102681
1999-15,6493,7,7,11,102745
1999-15,6495,8,8,14,102846
1999-15,6500,9,9,14,103540
1999-15,6494,10,10,10,103686
1999-15,6492,11,11,13,103725
1999-15,6489,12,12,9,103835
1999-15,6505,13,13,11,103894
1999-15,6491,14,14,11,103950
1999-15,6501,15,15,10,104032
1999-15,6504,16,16,11,104079
1999-15,6488,17,17,15,104347
1999-15,6490,18,18,12,104663
1999-15,6502,19,19,11,104677
1999-15,6496,20,20,12,104941
1999-15,6497,21,21,12,105288
1999-15,6503,22,22,13,105341
1999-16,6484,1,1,13,100630
1999-16,6486,2,2,14,100761
1999-16,6491,3,3,15,101372
1999-16,6489,4,4,12,101680
1999-16,6485,5,5,12,101714
1999-16,6487,6,6,14,102060
1999-16,6498,7,7,13,102522
1999-16,6501,8,8,7,102629
1999-16,6504,9,9,12,102844
1999-16,6500,10,10,13,102919
1999-16,6490,11,11,13,103023
1999-16,6499,12,12,14,103051
1999-16,6493,13,13,12,103333
1999-16,6495,14,14,13,103339
1999-16,6492,15,15,12,103551
1999-16,6503,16,16,11,103708
1999-16,6488,17,17,12,103757
1999-16,6494,18,18,9,103896
1999-16,6496,19,19,10,104411
1999-16,6505,20,20,12,104816
1999-16,6497,21,21,11,105508
1999-16,6502,22,22,12,105596
2000-1,6512,1,1,10,91225
2000-1,6518,2,2,11,92798
2000-1,6509,3,3,12,92918
2000-1,6510,4,4,13,93034
2000-1,6526,5,5,8,93189
2000-1,6519,6,6,14,93263
2000-1,6521,7,7,14,93491
2000-1,6511,8,8,11,93557
2000-1,6525,9,9,7,93928
2000-1,6524,10,10,12,93967
2000-1,6514,11,11,15,93981
2000-1,6517,12,12,12,94031
2000-1,6530,13,13,13,94200
2000-1,6529,14,14,14,94200
2000-1,6520,15,15,12,94214
2000-1,6523,16,16,14,94345
2000-1,6527,17,17,11,94378
2000-1,6515,18,18,14,94541
2000-1,6513,19,19,13,95092
2000-1,6528,20,20,6,95840
2000-1,6522,21,21,12,97022
2000-1,6516,22,22,5,108934
2000-2,6509,1,1,12,76343
2000-2,6511,2,2,17,76348
2000-2,6510,3,3,17,77008
2000-2,6512,4,4,13,77102
2000-2,6526,5,5,16,77665
2000-2,6517,6,6,14,77691
2000-2,6529,7,7,14,77738
2000-2,6527,8,8,15,77761
2000-2,6519,9,9,16,77766
2000-2,6530,10,10,17,78112
2000-2,6525,11,11,18,78130
2000-2,6514,12,12,17,78288
2000-2,6513,13,13,17,78642
2000-2,6518,14,14,14,78700
2000-2,6520,15,15,12,78879
2000-2,6528,16,16,14,79050
2000-2,6516,17,17,15,79216
2000-2,6515,18,18,11,79358
2000-2,6521,19,19,6,80514
2000-2,6522,20,20,6,80789
2000-3,6509,1,1,13,87418
2000-3,6510,2,2,12,87475
2000-3,6511,3,3,10,87620
2000-3,6512,4,4,12,88220
2000-3,6513,5,5,13,88426
2000-3,6514,6,6,17,88506
2000-3,6519,7,7,14,88590
2000-3,6527,8,8,14,88618
2000-3,6515,9,9,15,88694
2000-3,6521,10,10,13,88730
2000-3,6518,11,11,12,88835
2000-3,6522,12,12,14,88836
2000-3,6529,13,13,14,88871
2000-3,6524,14,14,14,88900
2000-3,6530,15,15,12,88929
2000-3,6517,16,16,14,88942
2000-3,6526,17,17,13,88988
2000-3,6525,18,18,12,89100
2000-3,6523,19,19,16,89121
2000-3,6516,20,20,14,89247
2000-3,6520,21,21,13,89351
2000-3,6528,22,22,11,90261
2000-4,6510,1,1,14,86800
2000-4,6525,2,2,12,86844
2000-4,6517,3,3,14,86905
2000-4,6509,4,4,8,87012
2000-4,6511,5,5,14,87134
2000-4,6512,6,6,13,87404
2000-4,6518,7,7,12,87525
2000-4,6528,8,8,12,87598
2000-4,6527,9,9,14,87640
2000-4,6526,10,10,15,87740
2000-4,6516,11,11,14,87769
2000-4,6523,12,12,16,87801
2000-4,6521,13,13,11,87997
2000-4,6519,14,14,15,88001
2000-4,6530,15,15,13,88144
2000-4,6515,16,16,11,88245
2000-4,6513,17,17,16,88397
2000-4,6514,18,18,16,88514
2000-4,6520,19,19,15,88590
2000-4,6529,20,20,13,88918
2000-4,6522,21,21,11,88994
2000-4,6524,22,22,5,344173
2000-5,6511,1,1,13,82855
2000-5,6509,2,2,12,83214
2000-5,6512,3,3,11,83427
2000-5,6510,4,4,11,83517
2000-5,6518,5,5,7,84076
2000-5,6525,6,6,13,84132
2000-5,6513,7,7,13,84248
2000-5,6514,8,8,14,84334
2000-5,6517,9,9,10,84440
2000-5,6526,10,10,10,84545
2000-5,6529,11,11,16,84556
2000-5,6521,12,12,9,84877
2000-5,6515,13,13,13,84923
2000-5,6530,14,14,14,84925
2000-5,6519,15,15,15,84985
2000-5,6516,16,16,12,85149
2000-5,6522,17,17,11,85210
2000-5,6520,18,18,15,85702
2000-5,6527,19,19,15,85989
2000-5,6528,20,20,12,86184
2000-5,6524,21,21,12,86258
2000-5,6523,22,22,13,86516
2000-6,6511,1,1,16,80251
2000-6,6509,2,2,16,80260
2000-6,6513,3,3,16,80899
2000-6,6512,4,4,15,81042
2000-6,6526,5,5,19,81451
2000-6,6510,6,6,14,81604
2000-6,6525,7,7,13,81725
2000-6,6529,8,8,15,81760
2000-6,6515,9,9,17,81847
2000-6,6514,10,10,15,82046
2000-6,6523,11,11,14,82130
2000-6,6527,12,12,14,82137
2000-6,6520,13,13,15,82246
2000-6,6524,14,14,16,82277
2000-6,6521,15,15,17,82305
2000-6,6517,16,16,14,82437
2000-6,6519,17,17,13,82521
2000-6,6518,18,18,8,82703
2000-6,6530,19,19,12,83144
2000-6,6516,20,20,13,83410
2000-6,6528,21,21,13,83746
2000-7,6512,1,1,15,82251
2000-7,6511,2,2,16,82307
2000-7,6517,3,3,15,82471
2000-7,6510,4,4,12,82745
2000-7,6514,5,5,17,83034
2000-7,6509,6,6,14,83111
2000-7,6518,7,7,16,83499
2000-7,6519,8,8,16,83600
2000-7,6515,9,9,17,83628
2000-7,6520,10,10,13,84091
2000-7,6513,11,11,18,84115
2000-7,6521,12,12,12,84158
2000-7,6516,13,13,12,84380
2000-7,6523,14,14,15,84413
2000-7,6524,15,15,14,84455
2000-7,6527,16,16,15,84887
2000-7,6526,17,17,12,84931
2000-7,6529,18,18,17,85090
2000-7,6525,19,19,9,85135
2000-7,6530,20,20,16,85397
2000-7,6522,21,21,15,85515
2000-7,6528,22,22,14,86028
2000-8,6511,1,1,15,78932
2000-8,6512,2,2,15,79055
2000-8,6509,3,3,14,79838
2000-8,6510,4,4,17,79895
2000-8,6514,5,5,18,80388
2000-8,6525,6,6,18,80486
2000-8,6519,7,7,18,80580
2000-8,6527,8,8,15,80811
2000-8,6524,9,9,15,80834
2000-8,6529,10,10,16,81125
2000-8,6526,11,11,14,81132
2000-8,6513,12,12,18,81143
2000-8,6520,13,13,16,81211
2000-8,6528,14,14,15,81388
2000-8,6521,15,15,13,81480
2000-8,6516,16,16,14,81516
2000-8,6523,17,17,8,81627
2000-8,6515,18,18,13,81627
2000-8,6517,19,19,16,81716
2000-8,6518,20,20,8,82417
2000-8,6522,21,21,7,82810
2000-9,6509,1,1,13,79329
2000-9,6510,2,2,14,79507
2000-9,6511,3,3,14,79960
2000-9,6514,4,4,17,80124
2000-9,6512,5,5,14,80270
2000-9,6515,6,6,16,80289
2000-9,6513,7,7,15,80442
2000-9,6530,8,8,16,80723
2000-9,6519,9,9,15,80864
2000-9,6524,10,10,17,80993
2000-9,6525,11,11,14,81133
2000-9,6516,12,12,14,81150
2000-9,6529,13,13,16,81184
2000-9,6526,14,14,13,81366
2000-9,6527,15,15,15,81377
2000-9,6517,16,16,12,81384
2000-9,6522,17,17,13,81392
2000-9,6523,18,18,15,81506
2000-9,6518,19,19,11,81585
2000-9,6521,20,20,9,81868
2000-9,6528,21,21,15,82011
2000-9,6520,22,22,11,82518
2000-10,6512,1,1,15,72480
2000-10,6510,2,2,16,72677
2000-10,6509,3,3,15,72754
2000-10,6526,4,4,17,72785
2000-10,6511,5,5,16,73281
2000-10,6530,6,6,20,73608
2000-10,6523,7,7,17,73632
2000-10,6517,8,8,16,73661
2000-10,6529,9,9,17,73735
2000-10,6525,10,10,17,73785
2000-10,6518,11,11,13,73827
2000-10,6513,12,12,14,73852
2000-10,6524,13,13,17,74003
2000-10,6522,14,14,18,74013
2000-10,6527,15,15,17,74167
2000-10,6514,16,16,18,74234
2000-10,6520,17,17,19,74349
2000-10,6519,18,18,19,74464
2000-10,6516,19,19,15,74785
2000-10,6528,20,20,16,74795
2000-10,6531,21,21,13,75277
2000-10,6521,22,22,9,75407
2000-11,6510,1,1,12,104065
2000-11,6509,2,2,10,104227
2000-11,6525,3,3,11,104636
2000-11,6511,4,4,11,104782
2000-11,6532,5,5,12,104809
2000-11,6523,6,6,13,105361
2000-11,6519,7,7,12,105363
2000-11,6529,8,8,12,105363
2000-11,6512,9,9,12,105490
2000-11,6533,10,10,13,105538
2000-11,6526,11,11,5,105668
2000-11,6530,12,12,13,105692
2000-11,6521,13,13,10,105867
2000-11,6524,14,14,14,105921
2000-11,6520,15,15,11,106012
2000-11,6517,16,16,12,106088
2000-11,6515,17,17,11,106396
2000-11,6516,18,18,12,106543
2000-11,6527,19,19,10,106619
2000-11,6522,20,20,13,107168
2000-11,6528,21,21,11,107291
2000-11,6518,22,22,7,107463
2000-12,6510,1,1,15,79261
2000-12,6511,2,2,15,79381
2000-12,6512,3,3,15,79961
2000-12,6517,4,4,17,80438
2000-12,6509,5,5,10,80464
2000-12,6532,6,6,15,80682
2000-12,6523,7,7,15,80914
2000-12,6524,8,8,15,81016
2000-12,6529,9,9,15,81079
2000-12,6518,10,10,14,81220
2000-12,6533,11,11,15,81313
2000-12,6526,12,12,15,81568
2000-12,6525,13,13,18,81609
2000-12,6519,14,14,17,81653
2000-12,6521,15,15,11,81693
2000-12,6530,16,16,14,81714
2000-12,6515,17,17,15,81728
2000-12,6516,18,18,13,82112
2000-12,6520,19,19,11,82279
2000-12,6527,20,20,13,83500
2000-12,6528,21,21,10,83853
2000-12,6522,22,22,6,84220
2000-13,6509,1,1,11,123392
2000-13,6511,2,2,12,123562
2000-13,6518,3,3,9,123564
2000-13,6512,4,4,11,123744
2000-13,6510,5,5,13,124120
2000-13,6524,6,6,13,124279
2000-13,6516,7,7,12,124528
2000-13,6517,8,8,10,124958
2000-13,6533,9,9,12,124987
2000-13,6529,10,10,10,125017
2000-13,6532,11,11,12,125050
2000-13,6515,12,12,10,125340
2000-13,6530,13,13,10,125600
2000-13,6521,14,14,9,125737
2000-13,6522,15,15,11,126475
2000-13,6526,16,16,11,126768
2000-13,6520,17,17,10,126789
2000-13,6523,18,18,9,126865
2000-13,6525,19,19,9,127585
2000-13,6519,20,20,6,128184
2000-13,6528,21,21,10,128414
2000-13,6527,22,22,9,128801
2000-14,6530,1,1,15,86448
2000-14,6509,2,2,13,86513
2000-14,6511,3,3,8,86593
2000-14,6510,4,4,15,86611
2000-14,6526,5,5,13,86718
2000-14,6524,6,6,16,87097
2000-14,6512,7,7,8,87233
2000-14,6529,8,8,12,87321
2000-14,6518,9,9,12,87339
2000-14,6523,10,10,14,87398
2000-14,6525,11,11,14,87457
2000-14,6532,12,12,17,87538
2000-14,6520,13,13,16,87692
2000-14,6515,14,14,15,87711
2000-14,6516,15,15,12,87775
2000-14,6519,16,16,17,87833
2000-14,6533,17,17,16,87919
2000-14,6517,18,18,12,87984
2000-14,6521,19,19,11,88198
2000-14,6522,20,20,14,88388
2000-14,6527,21,21,14,88534
2000-14,6528,22,22,12,89501
2000-15,6510,1,1,13,83144
2000-15,6509,2,2,11,83706
2000-15,6511,3,3,11,83922
2000-15,6529,4,4,14,84012
2000-15,6533,5,5,14,84038
2000-15,6526,6,6,13,84119
2000-15,6512,7,7,12,84517
2000-15,6519,8,8,13,84622
2000-15,6525,9,9,14,84626
2000-15,6518,10,10,12,84675
2000-15,6530,11,11,11,84692
2000-15,6532,12,12,13,84719
2000-15,6517,13,13,12,84720
2000-15,6515,14,14,13,84765
2000-15,6520,15,15,15,85135
2000-15,6516,16,16,11,85199
2000-15,6527,17,17,11,85369
2000-15,6521,18,18,8,85373
2000-15,6522,19,19,14,85387
2000-15,6528,20,20,11,85831
2000-15,6523,21,21,13,86126
2000-15,6524,22,22,7,87098
2000-16,6511,1,1,12,98005
2000-16,6509,2,2,13,98526
2000-16,6512,3,3,12,98758
2000-16,6510,4,4,13,98820
2000-16,6518,5,5,8,99620
2000-16,6533,6,6,13,99626
2000-16,6517,7,7,14,99844
2000-16,6529,8,8,14,99957
2000-16,6524,9,9,13,100053
2000-16,6523,10,10,13,100089
2000-16,6515,11,11,13,100171
2000-16,6519,12,12,14,100201
2000-16,6526,13,13,14,100264
2000-16,6516,14,14,11,100330
2000-16,6521,15,15,10,100332
2000-16,6530,16,16,12,100341
2000-16,6520,17,17,15,100646
2000-16,6525,18,18,13,100651
2000-16,6532,19,19,13,100835
2000-16,6522,20,20,12,101231
2000-16,6527,21,21,11,101272
2000-16,6528,22,22,6,102110
2000-17,6530,1,1,13,100032
2000-17,6509,2,2,12,100080
2000-17,6511,3,3,12,100246
2000-17,6510,4,4,12,100393
2000-17,6520,5,5,15,100916
2000-17,6512,6,6,8,101161
2000-17,6529,7,7,14,101309
2000-17,6516,8,8,12,101332
2000-17,6515,9,9,11,101527
2000-17,6524,10,10,14,101559
2000-17,6523,11,11,14,101755
2000-17,6518,12,12,11,101791
2000-17,6533,13,13,14,101888
2000-17,6519,14,14,13,101956
2000-17,6525,15,15,11,102104
2000-17,6527,16,16,12,102105
2000-17,6526,17,17,13,102155
2000-17,6521,18,18,14,102177
2000-17,6532,19,19,13,102282
2000-17,6517,20,20,13,102372
2000-17,6522,21,21,7,102731
2000-17,6528,22,22,11,103621
2001-1,6537,1,1,11,90099
2001-1,6536,2,2,12,90152
2001-1,6546,3,3,14,90396
2001-1,6539,4,4,11,90559
2001-1,6542,5,5,13,90584
2001-1,6534,6,6,7,90839
2001-1,6548,7,7,16,90966
2001-1,6550,8,8,13,91061
2001-1,6535,9,9,6,91450
2001-1,6544,10,10,13,91566
2001-1,6549,11,11,11,91665
2001-1,6545,12,12,13,91811
2001-1,6547,13,13,12,92106
2001-1,6543,14,14,14,92108
2001-1,6538,15,15,13,92687
2001-1,6553,16,16,9,93717
2001-1,6555,17,17,11,93747
2001-1,6551,18,18,14,93772
2001-1,6554,19,19,9,94421
2001-1,6541,20,20,12,94554
2001-1,6540,21,21,10,94572
2001-1,6552,22,22,9,95514
2001-2,6535,1,1,10,109763
2001-2,6537,2,2,10,110846
2001-2,6545,3,3,13,111046
2001-2,6549,4,4,11,111265
2001-2,6546,5,5,13,111508
2001-2,6544,6,6,10,112061
2001-2,6534,7,7,11,112316
2001-2,6548,8,8,12,113352
2001-2,6542,9,9,11,113470
2001-2,6543,10,10,12,113482
2001-2,6538,11,11,7,115109
2001-2,6539,12,12,12,115278
2001-2,6536,13,13,9,117064
2001-2,6554,14,14,12,117832
2001-2,6550,15,15,9,118322
2001-2,6555,16,16,9,118416
2001-2,6540,17,17,10,118656
2001-2,6551,18,18,10,121120
2001-2,6547,19,19,10,121630
2001-2,6553,20,20,10,121771
2001-2,6552,21,21,8,124349
2001-2,6541,22,22,4,127047
2001-3,6534,1,1,14,75971
2001-3,6535,2,2,13,76145
2001-3,6536,3,3,16,76308
2001-3,6538,4,4,13,76375
2001-3,6545,5,5,16,76449
2001-3,6537,6,6,15,76679
2001-3,6542,7,7,14,76711
2001-3,6539,8,8,16,77008
2001-3,6548,9,9,17,77135
2001-3,6544,10,10,15,77138
2001-3,6549,11,11,15,77213
2001-3,6543,12,12,19,77405
2001-3,6550,13,13,16,77420
2001-3,6551,14,14,13,77674
2001-3,6555,15,15,14,77681
2001-3,6554,16,16,13,77728
2001-3,6553,17,17,11,78016
2001-3,6546,18,18,17,78074
2001-3,6547,19,19,15,78460
2001-3,6540,20,20,12,78773
2001-3,6552,21,21,12,79126
2001-3,6541,22,22,4,80008
2001-4,6537,1,1,14,86440
2001-4,6538,2,2,11,86727
2001-4,6536,3,3,14,86836
2001-4,6548,4,4,14,86929
2001-4,6535,5,5,13,86941
2001-4,6534,6,6,14,86948
2001-4,6544,7,7,16,86954
2001-4,6549,8,8,10,87492
2001-4,6542,9,9,15,87534
2001-4,6545,10,10,16,87575
2001-4,6546,11,11,13,87728
2001-4,6543,12,12,15,88035
2001-4,6539,13,13,11,88142
2001-4,6555,14,14,12,88404
2001-4,6547,15,15,13,88639
2001-4,6550,16,16,12,88655
2001-4,6554,17,17,14,89347
2001-4,6552,18,18,10,89480
2001-4,6541,19,19,5,89593
2001-4,6540,20,20,16,89623
2001-4,6551,21,21,6,90030
2001-4,6553,22,22,7,90150
2001-5,6535,1,1,14,80680
2001-5,6536,2,2,16,80901
2001-5,6537,3,3,11,81148
2001-5,6534,4,4,14,81211
2001-5,6542,5,5,14,81558
2001-5,6544,6,6,14,81558
2001-5,6538,7,7,12,81886
2001-5,6545,8,8,16,81929
2001-5,6543,9,9,15,82120
2001-5,6548,10,10,14,82343
2001-5,6539,11,11,16,82558
2001-5,6549,12,12,17,82864
2001-5,6546,13,13,18,83240
2001-5,6550,14,14,12,83294
2001-5,6541,15,15,5,83754
2001-5,6554,16,16,13,83794
2001-5,6556,17,17,14,83847
2001-5,6547,18,18,16,84138
2001-5,6553,19,19,12,84361
2001-5,6540,20,20,16,84468
2001-5,6557,21,21,13,84633
2001-5,6552,22,22,11,84924
2001-6,6536,1,1,16,71647
2001-6,6537,2,2,16,71765
2001-6,6544,3,3,17,71800
2001-6,6535,4,4,13,72331
2001-6,6534,5,5,14,72790
2001-6,6545,6,6,18,72993
